Project,FromLevel,ToLevel,InputMockCount,OutputMockCount,CCTRReduction,CCTRReductionPerTest,AffectedTestsCCTR,ReductionRatio,ReductionRatio_num,ecdf_x,ecdf_y
Beam,2,0,1,5,60,12.0,66,91%,0.91,0.7961432506887053,0.91
Beam,2,0,1,3,20,6.666666667,45,44%,0.44,0.6170798898071626,0.44
Beam,2,0,1,1,8,8.0,22,36%,0.36,0.5702479338842975,0.36
Beam,2,0,1,4,26,6.5,35,74%,0.74,0.7410468319559229,0.74
Beam,2,0,1,7,56,8.0,113,50%,0.5,0.6391184573002755,0.5
Beam,2,0,1,7,140,20.0,113,124%,1.24,0.859504132231405,1.24
Beam,2,0,1,3,14,4.666666667,39,36%,0.36,0.5730027548209367,0.36
Beam,2,0,1,10,50,5.0,189,26%,0.26,0.47107438016528924,0.26
Beam,2,0,1,89,6398,71.88764045,542,1180%,11.8,1.0,11.8
Beam,2,0,1,22,307,13.95454545,222,138%,1.38,0.8842975206611571,1.38
Beam,1,0,1,1,1,1.0,12,8%,0.08,0.1652892561983471,0.08
Beam,2,0,1,9,48,5.333333333,71,68%,0.68,0.7382920110192838,0.68
Beam,2,0,1,20,90,4.5,117,77%,0.77,0.7575757575757576,0.77
Beam,2,0,1,1,4,4.0,36,11%,0.11,0.22865013774104684,0.11
Beam,1,0,1,6,12,2.0,134,9%,0.09,0.1928374655647383,0.09
Beam,1,0,1,1,2,2.0,36,6%,0.06,0.1046831955922865,0.06
Beam,1,0,1,1,4,4.0,36,11%,0.11,0.23140495867768596,0.11
Beam,1,0,1,1,4,4.0,36,11%,0.11,0.23415977961432508,0.11
Beam,2,0,1,15,96,6.4,226,42%,0.42,0.6005509641873278,0.42
Beam,2,0,1,14,59,4.214285714,224,26%,0.26,0.4738292011019284,0.26
Beam,2,0,1,2,8,4.0,63,13%,0.13,0.29201101928374656,0.13
Beam,1,0,1,2,4,2.0,65,6%,0.06,0.10743801652892562,0.06
Beam,1,0,1,5,22,4.4,35,63%,0.63,0.71900826446281,0.63
Beam,1,0,1,2,6,3.0,11,55%,0.55,0.6721763085399449,0.55
Beam,2,0,1,3,12,4.0,7,171%,1.71,0.9146005509641874,1.71
Beam,2,0,1,4,24,6.0,19,126%,1.26,0.8622589531680441,1.26
Beam,1,0,1,1,2,2.0,23,9%,0.09,0.19559228650137742,0.09
Beam,1,0,1,1,16,16.0,27,59%,0.59,0.7024793388429752,0.59
Beam,2,0,1,3,24,8.0,14,171%,1.71,0.9173553719008265,1.71
Beam,2,0,1,12,152,12.66666667,144,106%,1.06,0.837465564738292,1.06
Beam,2,0,1,14,42,3.0,147,29%,0.29,0.5068870523415978,0.29
Beam,2,0,1,1,8,8.0,22,36%,0.36,0.5757575757575758,0.36
Beam,1,0,1,2,24,12.0,26,92%,0.92,0.8016528925619835,0.92
Beam,2,0,1,4,16,4.0,37,43%,0.43,0.6033057851239669,0.43
Beam,2,0,1,1,4,4.0,17,24%,0.24,0.4573002754820937,0.24
Beam,2,0,1,4,56,14.0,38,147%,1.47,0.8953168044077136,1.47
Beam,1,0,1,4,10,2.5,38,26%,0.26,0.4765840220385675,0.26
Beam,2,0,1,2,20,10.0,30,67%,0.67,0.7272727272727273,0.67
Beam,1,0,1,2,14,7.0,28,50%,0.5,0.6418732782369146,0.5
Beam,2,0,1,5,4,0.8,12,33%,0.33,0.5482093663911846,0.33
Beam,2,0,1,15,512,34.13333333,130,394%,3.94,0.9807162534435262,3.94
Beam,1,0,1,2,2,1.0,2,100%,1.0,0.8181818181818182,1.0
Beam,1,0,1,1,1,1.0,1,100%,1.0,0.8209366391184573,1.0
Beam,2,0,1,6,70,11.66666667,22,318%,3.18,0.9724517906336089,3.18
Beam,2,0,1,7,82,11.71428571,34,241%,2.41,0.9421487603305785,2.41
Beam,1,0,1,5,10,2.0,20,50%,0.5,0.6446280991735537,0.5
Beam,2,0,1,6,16,2.666666667,28,57%,0.57,0.6887052341597796,0.57
Beam,2,0,1,3,16,5.333333333,24,67%,0.67,0.7300275482093664,0.67
Beam,2,0,1,1,4,4.0,4,100%,1.0,0.8236914600550964,1.0
Beam,2,0,1,2,2,1.0,37,5%,0.05,0.0743801652892562,0.05
Beam,2,0,1,2,4,2.0,37,11%,0.11,0.2369146005509642,0.11
Beam,2,0,1,5,75,15.0,90,83%,0.83,0.7796143250688705,0.83
Beam,1,0,1,4,5,1.25,30,17%,0.17,0.3691460055096419,0.17
Beam,2,0,1,4,41,10.25,30,137%,1.37,0.8815426997245179,1.37
Beam,2,0,1,2,2,1.0,9,22%,0.22,0.4462809917355372,0.22
Beam,2,0,1,2,2,1.0,6,33%,0.33,0.5509641873278237,0.33
Beam,1,0,1,3,3,1.0,17,18%,0.18,0.3746556473829201,0.18
Beam,2,0,1,2,18,9.0,15,120%,1.2,0.8484848484848485,1.2
Beam,1,0,1,1,2,2.0,18,11%,0.11,0.2396694214876033,0.11
Beam,1,0,1,1,2,2.0,18,11%,0.11,0.24242424242424243,0.11
Beam,1,0,1,1,2,2.0,8,25%,0.25,0.465564738292011,0.25
Beam,1,0,1,13,22,1.692307692,101,22%,0.22,0.4490358126721763,0.22
Beam,2,0,1,14,282,20.14285714,111,254%,2.54,0.953168044077135,2.54
Beam,2,0,1,1,4,4.0,12,33%,0.33,0.5537190082644629,0.33
Beam,1,0,1,2,4,2.0,61,7%,0.07,0.14600550964187328,0.07
Beam,1,0,1,1,2,2.0,56,4%,0.04,0.06060606060606061,0.04
Beam,2,0,1,1,6,6.0,56,11%,0.11,0.24517906336088155,0.11
Beam,1,0,1,1,2,2.0,56,4%,0.04,0.06336088154269973,0.04
Beam,2,0,1,3,51,17.0,65,78%,0.78,0.7603305785123967,0.78
Beam,2,0,1,3,6,2.0,5,120%,1.2,0.8512396694214877,1.2
Beam,2,0,1,13,262,20.15384615,104,252%,2.52,0.9504132231404959,2.52
Beam,2,0,1,3,18,6.0,30,60%,0.6,0.7107438016528925,0.6
Beam,1,0,1,2,4,2.0,45,9%,0.09,0.19834710743801653,0.09
Beam,1,0,1,1,2,2.0,40,5%,0.05,0.07713498622589532,0.05
Beam,1,0,1,1,2,2.0,40,5%,0.05,0.07988980716253444,0.05
Beam,1,0,1,1,2,2.0,40,5%,0.05,0.08264462809917356,0.05
Beam,2,0,1,6,118,19.66666667,79,149%,1.49,0.8980716253443526,1.49
Beam,1,0,1,1,4,4.0,15,27%,0.27,0.48484848484848486,0.27
Beam,1,0,1,1,4,4.0,12,33%,0.33,0.5564738292011019,0.33
Beam,2,0,1,7,125,17.85714286,46,272%,2.72,0.9614325068870524,2.72
Beam,2,0,1,14,552,39.42857143,210,263%,2.63,0.9559228650137741,2.63
Beam,2,0,1,7,90,12.85714286,163,55%,0.55,0.6749311294765841,0.55
Beam,1,0,1,1,2,2.0,42,5%,0.05,0.08539944903581267,0.05
Beam,1,0,1,1,2,2.0,42,5%,0.05,0.0881542699724518,0.05
Beam,1,0,1,4,8,2.0,129,6%,0.06,0.11019283746556474,0.06
Beam,1,0,1,4,8,2.0,129,6%,0.06,0.11294765840220386,0.06
Beam,1,0,1,4,8,2.0,129,6%,0.06,0.11570247933884298,0.06
Beam,1,0,1,3,6,2.0,123,5%,0.05,0.09090909090909091,0.05
Beam,2,0,1,1,4,4.0,40,10%,0.1,0.21487603305785125,0.1
Beam,2,0,1,14,90,6.428571429,210,43%,0.43,0.6060606060606061,0.43
Beam,2,0,1,1,10,10.0,70,14%,0.14,0.3278236914600551,0.14
