Project,ConvertedFrom,ConvertedTo,BeforeCount,AfterCount,CCTRChange,CCTRChangePerTest,%
Helix,2,0,1,2,4.0,2.0,0.8
Helix,2,0,1,2,10.0,5.0,2.0
Helix,2,0,1,2,8.0,4.0,1.1428571428571428
Helix,2,0,1,3,11.0,3.666666666666667,0.8461538461538461
Helix,2,0,1,3,11.0,3.666666666666667,1.5714285714285714
Helix,1,0,1,3,3.0,1.0,1.0
Helix,1,0,1,3,6.0,2.0,3.0
Helix,1,0,1,2,0.0,0.0,
Helix,2,0,1,2,18.0,9.0,6.0
Helix,1,0,1,2,0.0,0.0,
Helix,1,0,1,2,0.0,0.0,
Helix,1,0,1,2,0.0,0.0,
Helix,1,0,1,2,0.0,0.0,
Helix,1,0,1,2,0.0,0.0,
Helix,1,0,1,2,0.0,0.0,
Helix,2,0,1,9,18.0,2.0,1.0
Helix,2,0,1,3,34.0,11.333333333333332,1.7
Helix,2,0,1,6,3.999999999999998,0.6666666666666663,0.3999999999999998
Helix,2,0,1,13,241.99999999999997,18.615384615384613,4.84
Helix,2,0,1,3,29.0,9.666666666666666,1.9333333333333333
Helix,1,0,1,2,0.0,0.0,0.0
Helix,2,0,1,3,22.0,7.333333333333334,7.333333333333333
Helix,1,0,1,2,0.0,0.0,
Helix,1,0,1,2,0.0,0.0,
Helix,2,0,1,3,15.0,5.0,1.875
Helix,2,0,1,2,4.0,2.0,1.0
Helix,1,0,1,2,0.0,0.0,
Helix,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,1.0,0.5,0.125
Hive,1,0,1,2,1.0,0.5,0.5
Hive,1,0,1,2,8.0,4.0,4.0
Hive,2,0,1,2,27.0,13.5,1.9285714285714286
Hive,1,0,1,2,1.0,0.5,0.5
Hive,2,0,1,3,44.999999999999986,14.999999999999996,2.812499999999999
Hive,1,0,1,2,7.0,3.5,2.3333333333333335
Hive,1,0,1,2,7.0,3.5,2.3333333333333335
Hive,2,0,1,1,5.0,5.0,1.0
Hive,1,0,1,1,3.0,3.0,0.42857142857142855
Hive,1,0,1,1,5.0,5.0,0.5555555555555556
Hive,1,0,1,2,7.0,3.5,2.3333333333333335
Hive,2,0,1,2,38.0,19.0,1.8095238095238095
Hive,2,0,1,2,24.0,12.0,1.7142857142857142
Hive,1,0,1,14,155.00000000000003,11.071428571428573,15.500000000000004
Hive,1,0,1,3,0.0,0.0,
Hive,1,0,1,4,55.0,13.75,2.619047619047619
Hive,1,0,1,1,9.0,9.0,0.8181818181818182
Hive,2,0,1,4,40.0,10.0,2.1052631578947367
Hive,2,0,1,4,40.0,10.0,1.6666666666666667
Hive,2,0,1,18,34.0,1.888888888888889,1.0303030303030303
Hive,1,0,1,2,2.0,1.0,1.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,1,6.0,6.0,0.8571428571428571
Hive,1,0,1,1,6.0,6.0,0.8571428571428571
Hive,1,0,1,19,44.00000000000001,2.315789473684211,22.000000000000004
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,8,48.0,6.0,1.8461538461538463
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,2.0,1.0,2.0
Hive,2,0,1,1,5.0,5.0,5.0
Hive,2,0,1,9,64.0,7.111111111111112,1.6842105263157894
Hive,1,0,1,1,6.0,6.0,1.5
Hive,2,0,1,1,3.0,3.0,0.6
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,1,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,2,0,1,1,8.0,8.0,0.5714285714285714
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,5,9.999999999999998,1.9999999999999996,0.5555555555555555
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,2,0,1,2,20.0,10.0,5.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,2.0,1.0,1.0
Hive,1,0,1,3,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,1.0,0.5,inf
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,1,0.0,0.0,
Hive,2,0,1,1,0.0,0.0,0.0
Hive,2,0,1,1,0.0,0.0,0.0
Hive,1,0,1,1,0.0,0.0,0.0
Hive,2,0,1,3,36.0,12.0,2.25
Hive,1,0,1,2,0.0,0.0,0.0
Hive,2,0,1,3,36.0,12.0,3.0
Hive,1,0,1,2,0.0,0.0,
Hive,2,0,1,2,42.0,21.0,1.75
Hive,2,0,1,1,0.0,0.0,0.0
Hive,1,0,1,1,0.0,0.0,0.0
Hive,2,0,1,1,0.0,0.0,0.0
Hive,2,0,1,1,0.0,0.0,0.0
Hive,1,0,1,1,0.0,0.0,0.0
Hive,2,0,1,3,26.0,8.666666666666666,2.1666666666666665
Hive,2,0,1,4,22.0,5.5,1.375
Hive,2,0,1,5,60.0,12.0,2.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,2,0,1,3,27.999999999999996,9.333333333333332,1.7499999999999998
Hive,2,0,1,4,24.0,6.0,1.7142857142857142
Hive,2,0,1,4,66.0,16.5,2.5384615384615383
Hive,2,0,1,1,0.0,0.0,0.0
Hive,1,0,1,1,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,3,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,2,0,1,1,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,
Hive,2,0,1,1,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,1,0.0,0.0,0.0
Hive,1,0,1,1,0.0,0.0,0.0
Hive,2,0,1,1,37.0,37.0,7.4
Hive,1,0,1,1,5.0,5.0,0.5555555555555556
Hive,2,0,1,2,18.0,9.0,2.0
Hive,1,0,1,1,1.0,1.0,0.3333333333333333
Hive,1,0,1,2,3.0,1.5,0.6
Hive,1,0,1,2,1.0,0.5,0.3333333333333333
Hive,2,0,1,1,0.0,0.0,0.0
Hive,2,0,1,1,0.0,0.0,0.0
Hive,2,0,1,1,2.0,2.0,0.25
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,0.0
Hive,2,0,1,3,6.0,2.0,0.3333333333333333
Hive,2,0,1,6,63.999999999999986,10.666666666666664,1.4883720930232556
Hive,2,0,1,1,8.0,8.0,0.8
Hive,1,0,1,2,0.0,0.0,
Hive,2,0,1,1,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,8.0,4.0,2.0
Hive,1,0,1,2,0.0,0.0,
Hive,2,0,1,30,172.00000000000003,5.733333333333334,2.2631578947368425
Hive,2,0,1,1,0.0,0.0,0.0
Hive,1,0,1,2,2.0,1.0,1.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,7.0,3.5,1.0
Hive,1,0,1,2,7.0,3.5,1.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,1,0.0,0.0,0.0
Hive,1,0,1,1,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,2,0,1,1,0.0,0.0,0.0
Hive,2,0,1,1,0.0,0.0,0.0
Hive,1,0,1,1,5.0,5.0,1.0
Hive,1,0,1,2,1.0,0.5,0.3333333333333333
Hive,2,0,1,1,2.0,2.0,1.0
Hive,2,0,1,2,0.0,0.0,0.0
Hive,2,0,1,2,0.0,0.0,0.0
Hive,2,0,1,1,4.0,4.0,1.0
Hive,1,0,1,2,27.0,13.5,5.4
Hive,1,0,1,2,4.0,2.0,inf
Hive,1,0,1,6,27.999999999999996,4.666666666666666,6.999999999999999
Hive,2,0,1,4,65.0,16.25,6.5
Hive,1,0,1,1,0.0,0.0,0.0
Hive,1,0,1,1,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,2,0,1,1,0.0,0.0,0.0
Hive,2,0,1,1,0.0,0.0,0.0
Hive,2,0,1,9,58.0,6.444444444444445,3.2222222222222223
Hive,2,0,1,7,32.0,4.571428571428571,3.2
Hive,1,0,1,1,0.0,0.0,0.0
Hive,2,0,1,3,0.0,0.0,0.0
Hive,1,0,1,5,15.0,3.0,5.0
Hive,2,0,1,5,19.0,3.8000000000000003,1.4615384615384615
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,1,0.0,0.0,0.0
Hive,2,0,1,2,2.0,1.0,0.25
Hive,2,0,1,2,0.0,0.0,0.0
Hive,2,0,1,1,0.0,0.0,0.0
Hive,2,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,
Hive,2,0,1,2,0.0,0.0,0.0
Hive,2,0,1,7,124.0,17.714285714285715,2.8181818181818183
Hive,1,0,1,5,0.0,0.0,
Hive,1,0,1,2,0.0,0.0,
Hive,2,0,1,4,66.0,16.5,6.6
Hive,2,0,1,18,792.9999999999998,44.05555555555554,12.199999999999996
Hive,1,0,1,2,0.0,0.0,
Hive,2,0,1,3,12.0,4.0,2.0
Hive,2,0,1,8,48.0,6.0,2.0
Hive,2,0,1,19,761.9999999999999,40.10526315789473,7.937499999999999
Hive,2,0,1,3,26.000000000000004,8.666666666666668,1.8571428571428574
Hive,1,0,1,1,4.0,4.0,inf
Hive,1,0,1,2,12.0,6.0,inf
Hive,1,0,1,2,3.0,1.5,1.0
Hive,1,0,1,2,3.0,1.5,1.0
Hive,1,0,1,1,2.0,2.0,0.6666666666666666
Hive,1,0,1,2,1.0,0.5,1.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,2.0,1.0,1.0
Hive,2,0,1,3,16.0,5.333333333333334,1.3333333333333333
Hive,1,0,1,1,4.0,4.0,2.0
Hive,1,0,1,2,0.0,0.0,0.0
Hive,1,0,1,1,0.0,0.0,0.0
Hive,2,0,1,2,2.0,1.0,0.25
Hive,2,0,1,2,0.0,0.0,0.0
Hive,2,0,1,1,0.0,0.0,0.0
Hive,2,0,1,2,0.0,0.0,0.0
Hive,1,0,1,2,0.0,0.0,
Hive,2,0,1,2,0.0,0.0,0.0
Hive,2,0,1,7,124.0,17.714285714285715,2.8181818181818183
Hive,2,0,1,18,792.9999999999998,44.05555555555554,12.199999999999996
Hive,1,0,1,2,0.0,0.0,
Hive,2,0,1,3,12.0,4.0,2.0
Hive,2,0,1,8,48.0,6.0,2.0
Hive,2,0,1,19,761.9999999999999,40.10526315789473,7.937499999999999
Hive,1,0,1,2,0.0,0.0,
Hive,1,0,1,4,12.0,3.0,0.631578947368421
Hop,2,0,1,3,13.999999999999998,4.666666666666666,0.7777777777777777
Hop,2,0,1,6,28.0,4.666666666666667,0.8
Hop,1,0,1,2,0.0,0.0,
Hop,2,0,1,2,6.0,3.0,1.5
Hop,1,0,1,2,1.0,0.5,0.5
Hop,2,0,1,3,15.000000000000004,5.000000000000001,0.9375000000000002
Hop,2,0,1,15,335.0,22.333333333333332,7.976190476190476
Hop,2,0,1,14,156.0,11.142857142857142,3.7142857142857144
Hop,2,0,1,13,80.0,6.153846153846153,3.6363636363636362
Hop,2,0,1,4,24.0,6.0,0.6666666666666666
Hop,1,0,1,2,18.0,9.0,1.6363636363636365
Hop,1,0,1,1,1.0,1.0,0.2
Hop,2,0,1,2,10.0,5.0,1.4285714285714286
Hop,1,0,1,2,6.0,3.0,2.0
Hop,1,0,1,3,3.0,1.0,0.3333333333333333
Hop,2,0,1,3,15.0,5.0,1.875
Hop,1,0,1,3,0.0,0.0,0.0
Hop,1,0,1,3,0.0,0.0,0.0
Hop,1,0,1,3,0.0,0.0,0.0
Hop,1,0,1,3,6.0,2.0,3.0
Hop,2,0,1,2,4.0,2.0,0.3333333333333333
Hop,2,0,1,3,37.999999999999986,12.66666666666666,1.8999999999999992
Hop,2,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,3,15.0,5.0,3.0
Hop,1,0,1,3,3.0,1.0,0.42857142857142855
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,1.0,0.5,inf
Hop,2,0,1,21,1147.0,54.61904761904762,9.97391304347826
Hop,2,0,1,2,6.0,3.0,1.5
Hop,2,0,1,1,3.0,3.0,1.0
Hop,1,0,1,1,1.0,1.0,0.5
Hop,1,0,1,2,4.0,2.0,0.25
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,2,0,1,2,6.0,3.0,0.5
Hop,1,0,1,6,6.0,1.0,0.24
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,1,1.0,1.0,0.5
Hop,2,0,1,5,13.000000000000004,2.6000000000000005,0.9285714285714288
Hop,1,0,1,3,3.0,1.0,1.5
Hop,1,0,1,7,0.0,0.0,0.0
Hop,1,0,1,5,0.0,0.0,
Hop,1,0,1,5,12.0,2.4,inf
Hop,1,0,1,2,0.0,0.0,
Hop,2,0,1,8,128.0,16.0,7.529411764705882
Hop,1,0,1,1,2.0,2.0,0.5
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,2,0,1,3,39.0,13.0,2.1666666666666665
Hop,2,0,1,3,11.0,3.666666666666667,1.1
Hop,2,0,1,1,1.0,1.0,0.25
Hop,1,0,1,1,1.0,1.0,0.5
Hop,1,0,1,1,1.0,1.0,0.5
Hop,1,0,1,1,1.0,1.0,0.25
Hop,1,0,1,1,1.0,1.0,0.5
Hop,2,0,1,3,4.0,1.3333333333333335,0.5714285714285714
Hop,2,0,1,1,3.0,3.0,1.0
Hop,2,0,1,1,3.0,3.0,1.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,2,0,1,2,10.0,5.0,2.0
Hop,2,0,1,1,3.0,3.0,1.0
Hop,2,0,1,1,5.0,5.0,1.0
Hop,2,0,1,1,3.0,3.0,1.0
Hop,2,0,1,1,3.0,3.0,1.0
Hop,2,0,1,1,3.0,3.0,1.0
Hop,2,0,1,1,3.0,3.0,1.0
Hop,2,0,1,1,3.0,3.0,1.0
Hop,2,0,1,1,3.0,3.0,1.0
Hop,2,0,1,1,3.0,3.0,1.0
Hop,1,0,1,2,1.0,0.5,0.5
Hop,1,0,1,2,1.0,0.5,0.25
Hop,1,0,1,2,1.0,0.5,0.16666666666666666
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,3,0.0,0.0,0.0
Hop,1,0,1,6,12.000000000000004,2.0000000000000004,0.7500000000000002
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,3,10.000000000000002,3.333333333333334,1.0000000000000002
Hop,1,0,1,5,6.000000000000001,1.2000000000000002,0.20000000000000004
Hop,1,0,1,3,10.0,3.3333333333333335,5.0
Hop,1,0,1,3,10.0,3.3333333333333335,5.0
Hop,2,0,1,1,0.0,0.0,0.0
Hop,1,0,1,2,5.0,2.5,1.0
Hop,1,0,1,2,2.0,1.0,1.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,2,0,1,1,7.0,7.0,0.7777777777777778
Hop,2,0,1,4,14.0,3.5,1.0769230769230769
Hop,2,0,1,1,4.0,4.0,1.0
Hop,1,0,1,3,4.0,1.3333333333333335,0.5
Hop,2,0,1,5,95.0,19.0,5.0
Hop,2,0,1,5,7.999999999999998,1.5999999999999996,0.3999999999999999
Hop,1,0,1,2,0.0,0.0,
Hop,2,0,1,1,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,2,0,1,4,68.0,17.0,4.0
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,1.0,0.5,inf
Hop,2,0,1,2,14.0,7.0,2.0
Hop,2,0,1,1,8.0,8.0,2.0
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,1,2.0,2.0,1.0
Hop,2,0,1,5,113.0,22.6,4.52
Hop,2,0,1,4,42.0,10.5,1.4
Hop,1,0,1,1,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,2,0,1,1,3.0,3.0,1.0
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,2,0,1,3,18.0,6.0,3.0
Hop,2,0,1,6,174.0,29.0,4.833333333333333
Hop,1,0,1,2,0.0,0.0,
Hop,2,0,1,1,4.0,4.0,1.0
Hop,1,0,1,3,4.0,1.3333333333333335,0.5
Hop,2,0,1,5,95.0,19.0,5.0
Hop,2,0,1,5,7.999999999999998,1.5999999999999996,0.3999999999999999
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,2,0,1,1,3.0,3.0,1.0
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,2,0,1,1,3.0,3.0,1.0
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,2,0,1,3,10.000000000000002,3.333333333333334,0.5555555555555557
Hop,1,0,1,1,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,
Hop,2,0,1,12,48.0,4.0,2.0869565217391304
Hop,1,0,1,2,2.0,1.0,0.6666666666666666
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,3,23.999999999999996,7.999999999999999,1.714285714285714
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,3,12.0,4.0,1.0
Hop,1,0,1,3,6.0,2.0,3.0
Hop,2,0,1,7,42.0,6.0,3.8181818181818183
Hop,1,0,1,5,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,
Hop,2,0,1,7,205.0,29.285714285714285,4.555555555555555
Hop,2,0,1,1,13.0,13.0,0.5652173913043478
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,4.0,2.0,2.0
Hop,2,0,1,4,16.0,4.0,2.0
Hop,1,0,1,6,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,
Hop,2,0,1,6,202.00000000000003,33.66666666666667,5.4594594594594605
Hop,2,0,1,2,22.0,11.0,0.7333333333333333
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,2,0,1,12,242.0,20.166666666666668,7.117647058823529
Hop,2,0,1,8,58.0,7.25,0.9830508474576272
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,1.0,0.5,1.0
Hop,2,0,1,1,4.0,4.0,1.0
Hop,2,0,1,2,16.0,8.0,2.0
Hop,2,0,1,4,40.0,10.0,2.5
Hop,1,0,1,2,0.0,0.0,0.0
Hop,2,0,1,4,18.0,4.5,0.8181818181818182
Hop,2,0,1,4,12.0,3.0,0.75
Hop,2,0,1,6,20.000000000000004,3.333333333333334,1.8181818181818186
Hop,2,0,1,5,141.0,28.200000000000003,3.1333333333333333
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,1,6.0,6.0,inf
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,2.0,1.0,2.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,2.0,1.0,1.0
Hop,1,0,1,4,0.0,0.0,
Hop,2,0,1,6,66.0,11.0,3.473684210526316
Hop,2,0,1,2,12.0,6.0,1.3333333333333333
Hop,1,0,1,2,0.0,0.0,0.0
Hop,2,0,1,1,0.0,0.0,0.0
Hop,2,0,1,1,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,1,0.0,0.0,
Hop,1,0,1,1,0.0,0.0,
Hop,1,0,1,4,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,2,0,1,1,9.0,9.0,1.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,2,0,1,4,6.0,1.5,0.6666666666666666
Hop,1,0,1,19,38.0,2.0,12.666666666666666
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,2.0,1.0,1.0
Hop,1,0,1,3,0.0,0.0,
Hop,2,0,1,3,2.000000000000001,0.666666666666667,0.09523809523809527
Hop,1,0,1,3,10.0,3.3333333333333335,5.0
Hop,2,0,1,4,58.0,14.5,3.411764705882353
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,1,0.0,0.0,0.0
Hop,2,0,1,5,7.999999999999998,1.5999999999999996,0.2666666666666666
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,1,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,6.0,3.0,3.0
Hop,1,0,1,2,2.0,1.0,1.0
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,6.0,3.0,1.5
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,1,0.0,0.0,0.0
Hop,1,0,1,1,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,2.0,1.0,1.0
Hop,2,0,1,14,172.0,12.285714285714286,4.095238095238095
Hop,1,0,1,6,0.0,0.0,0.0
Hop,2,0,1,4,60.0,15.0,2.727272727272727
Hop,1,0,1,2,4.0,2.0,0.6666666666666666
Hop,1,0,1,2,0.0,0.0,
Hop,2,0,1,12,142.00000000000003,11.833333333333336,2.2187500000000004
Hop,2,0,1,5,49.0,9.8,1.75
Hop,1,0,1,3,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,4.0,2.0,0.8
Hop,1,0,1,1,0.0,0.0,0.0
Hop,1,0,1,1,0.0,0.0,0.0
Hop,2,0,1,2,2.0,1.0,0.5
Hop,2,0,1,1,0.0,0.0,0.0
Hop,2,0,1,4,38.0,9.5,1.52
Hop,2,0,1,4,20.0,5.0,4.0
Hop,1,0,1,2,0.0,0.0,
Hop,2,0,1,5,18.999999999999993,3.799999999999999,0.7037037037037034
Hop,1,0,1,1,4.0,4.0,0.6666666666666666
Hop,1,0,1,2,4.0,2.0,2.0
Hop,2,0,1,1,5.0,5.0,0.7142857142857143
Hop,1,0,1,2,9.0,4.5,0.6923076923076923
Hop,2,0,1,9,211.99999999999997,23.555555555555554,5.047619047619047
Hop,2,0,1,7,55.0,7.857142857142857,2.8947368421052633
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,3,15.0,5.0,1.3636363636363635
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,4.0,2.0,0.3076923076923077
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,1,0.0,0.0,0.0
Hop,2,0,1,2,20.0,10.0,1.5384615384615385
Hop,1,0,1,2,0.0,0.0,0.0
Hop,1,0,1,2,1.0,0.5,0.5
HttpComponents-Client,1,0,1,2,0.0,0.0,0.0
HttpComponents-Client,1,0,1,2,0.0,0.0,0.0
HttpComponents-Client,2,0,1,2,10.0,5.0,5.0
HttpComponents-Client,1,0,1,2,0.0,0.0,
HttpComponents-Client,1,0,1,2,0.0,0.0,
HttpComponents-Client,2,0,1,9,66.0,7.333333333333333,3.3
HttpComponents-Client,2,0,1,5,19.000000000000004,3.8000000000000007,0.8260869565217392
HttpComponents-Client,1,0,1,1,1.0,1.0,0.2
HttpComponents-Client,1,0,1,2,0.0,0.0,0.0
HttpComponents-Client,1,0,1,2,2.0,1.0,0.4
HttpComponents-Client,1,0,1,5,10.0,2.0,0.625
HttpComponents-Client,2,0,1,1,0.0,0.0,0.0
HttpComponents-Client,1,0,1,2,0.0,0.0,
